frequency_GHz,TE_reflection_real,TE_reflection_imag,TE_reflection_dB,TM_reflection_real,TM_reflection_imag,TM_reflection_dB
8.000000,0.098467629,-0.24037925,-11.708374,0.095816313,-0.24232457,-11.681177
8.004000,0.097610329,-0.24078449,-11.706644,0.09495087,-0.24272503,-11.679313
8.008000,0.096746745,-0.24118795,-11.704932,0.094079108,-0.24312367,-11.677467
8.012000,0.095876835,-0.24158957,-11.703239,0.093200984,-0.24352041,-11.675638
8.016000,0.095000556,-0.24198928,-11.701566,0.092316455,-0.24391521,-11.673828
8.020000,0.094117866,-0.24238703,-11.699913,0.091425479,-0.24430799,-11.672037
8.024000,0.093228723,-0.24278276,-11.698281,0.090528013,-0.24469871,-11.670265
8.028000,0.092333086,-0.24317641,-11.69667,0.089624016,-0.24508728,-11.668513
8.032000,0.091430911,-0.2435679,-11.69508,0.088713445,-0.24547366,-11.666782
8.036000,0.090522157,-0.24395717,-11.693513,0.087796258,-0.24585777,-11.665072
8.040000,0.089606783,-0.24434417,-11.691968,0.086872412,-0.24623955,-11.663384
8.044000,0.088684747,-0.24472881,-11.690447,0.085941867,-0.24661892,-11.661717
8.048000,0.087756007,-0.24511104,-11.68895,0.08500458,-0.24699582,-11.660073
8.052000,0.086820521,-0.24549078,-11.687477,0.084060509,-0.24737018,-11.658453
8.056000,0.085878249,-0.24586796,-11.68603,0.083109613,-0.24774193,-11.656857
8.060000,0.08492915,-0.24624251,-11.684608,0.08215185,-0.24811099,-11.655285
8.064000,0.083973183,-0.24661436,-11.683213,0.08118718,-0.24847729,-11.653738
8.068000,0.083010307,-0.24698342,-11.681845,0.080215562,-0.24884076,-11.652217
8.072000,0.082040481,-0.24734963,-11.680504,0.079236955,-0.24920131,-11.650723
8.076000,0.081063666,-0.24771291,-11.679192,0.078251318,-0.24955887,-11.649255
8.080000,0.080079822,-0.24807317,-11.677909,0.077258612,-0.24991336,-11.647815
8.084000,0.079088909,-0.24843035,-11.676655,0.076258796,-0.25026469,-11.646404
8.088000,0.078090888,-0.24878434,-11.675432,0.075251831,-0.25061279,-11.645022
8.092000,0.07708572,-0.24913508,-11.67424,0.074237679,-0.25095757,-11.643669
8.096000,0.076073367,-0.24948248,-11.67308,0.073216299,-0.25129895,-11.642347
8.100000,0.07505379,-0.24982646,-11.671953,0.072187654,-0.25163683,-11.641056
8.104000,0.074026952,-0.25016691,-11.670859,0.071151705,-0.25197114,-11.639798
8.108000,0.072992815,-0.25050377,-11.669799,0.070108416,-0.25230177,-11.638571
8.112000,0.071951342,-0.25083693,-11.668774,0.069057749,-0.25262865,-11.637379
8.116000,0.070902498,-0.25116631,-11.667784,0.067999666,-0.25295167,-11.636221
8.120000,0.069846246,-0.2514918,-11.666831,0.066934133,-0.25327075,-11.635097
8.124000,0.068782552,-0.25181333,-11.665915,0.065861114,-0.25358578,-11.63401
8.128000,0.067711379,-0.25213078,-11.665038,0.064780574,-0.25389667,-11.632959
8.132000,0.066632694,-0.25244407,-11.664199,0.063692477,-0.25420333,-11.631946
8.136000,0.065546465,-0.25275309,-11.6634,0.062596791,-0.25450564,-11.630971
8.140000,0.064452657,-0.25305775,-11.662642,0.061493483,-0.25480351,-11.630036
8.144000,0.063351238,-0.25335793,-11.661926,0.060382519,-0.25509684,-11.62914
8.148000,0.062242178,-0.25365354,-11.661252,0.059263869,-0.25538552,-11.628286
8.152000,0.061125445,-0.25394447,-11.660621,0.058137501,-0.25566943,-11.627473
8.156000,0.06000101,-0.25423061,-11.660035,0.057003385,-0.25594848,-11.626704
8.160000,0.058868843,-0.25451186,-11.659494,0.055861492,-0.25622256,-11.625978
8.164000,0.057728917,-0.25478809,-11.658999,0.054711794,-0.25649154,-11.625297
8.168000,0.056581204,-0.25505921,-11.658551,0.053554263,-0.25675532,-11.624662
8.172000,0.055425677,-0.25532509,-11.658152,0.052388872,-0.25701378,-11.624073
8.176000,0.054262312,-0.25558562,-11.657802,0.051215596,-0.2572668,-11.623532
8.180000,0.053091083,-0.25584068,-11.657503,0.050034411,-0.25751427,-11.62304
8.184000,0.051911968,-0.25609016,-11.657254,0.048845292,-0.25775606,-11.622598
8.188000,0.050724945,-0.25633392,-11.657059,0.047648218,-0.25799206,-11.622206
8.192000,0.049529991,-0.25657185,-11.656916,0.046443167,-0.25822213,-11.621867
8.196000,0.048327089,-0.25680383,-11.656829,0.045230119,-0.25844614,-11.62158
8.200000,0.047116217,-0.25702972,-11.656797,0.044009055,-0.25866398,-11.621348
8.204000,0.04589736,-0.2572494,-11.656822,0.042779958,-0.25887552,-11.621171
8.208000,0.044670502,-0.25746273,-11.656905,0.041542812,-0.25908061,-11.621051
8.212000,0.043435626,-0.25766959,-11.657048,0.040297602,-0.25927913,-11.620988
8.216000,0.042192721,-0.25786985,-11.65725,0.039044314,-0.25947093,-11.620984
8.220000,0.040941775,-0.25806335,-11.657515,0.037782937,-0.25965589,-11.62104
8.224000,0.039682776,-0.25824998,-11.657843,0.03651346,-0.25983387,-11.621158
8.228000,0.038415717,-0.25842958,-11.658234,0.035235875,-0.26000472,-11.621338
8.232000,0.03714059,-0.25860202,-11.658692,0.033950174,-0.26016829,-11.621582
8.236000,0.035857391,-0.25876716,-11.659216,0.032656352,-0.26032445,-11.621891
8.240000,0.034566114,-0.25892484,-11.659808,0.031354406,-0.26047305,-11.622266
8.244000,0.033266759,-0.25907493,-11.660469,0.030044333,-0.26061393,-11.622709
8.248000,0.031959324,-0.25921727,-11.661202,0.028726133,-0.26074696,-11.623221
8.252000,0.030643814,-0.25935171,-11.662006,0.02739981,-0.26087197,-11.623804
8.256000,0.02932023,-0.2594781,-11.662885,0.026065366,-0.2609888,-11.624459
8.260000,0.027988578,-0.25959629,-11.663838,0.024722807,-0.26109732,-11.625187
8.264000,0.026648868,-0.25970612,-11.664868,0.023372142,-0.26119734,-11.62599
8.268000,0.025301109,-0.25980742,-11.665976,0.022013381,-0.26128873,-11.626869
8.272000,0.023945312,-0.25990005,-11.667163,0.020646537,-0.2613713,-11.627826
8.276000,0.022581494,-0.25998384,-11.668432,0.019271624,-0.26144491,-11.628863
8.280000,0.021209671,-0.26005862,-11.669783,0.01788866,-0.26150938,-11.62998
8.284000,0.019829861,-0.26012424,-11.671218,0.016497664,-0.26156454,-11.63118
8.288000,0.018442088,-0.26018051,-11.672739,0.015098659,-0.26161023,-11.632463
8.292000,0.017046376,-0.26022728,-11.674348,0.01369167,-0.26164628,-11.633833
8.296000,0.015642751,-0.26026438,-11.676045,0.012276724,-0.2616725,-11.635289
8.300000,0.014231243,-0.26029162,-11.677833,0.010853851,-0.26168873,-11.636835
8.304000,0.012811885,-0.26030884,-11.679714,0.0094230846,-0.26169479,-11.638471
8.308000,0.011384713,-0.26031586,-11.681689,0.0079844607,-0.2616905,-11.6402
8.312000,0.0099497641,-0.2603125,-11.68376,0.0065380181,-0.26167568,-11.642022
8.316000,0.0085070802,-0.26029858,-11.685928,0.0050837988,-0.26165015,-11.643941
8.320000,0.0070567056,-0.26027392,-11.688196,0.0036218478,-0.26161372,-11.645957
8.324000,0.0055986879,-0.26023834,-11.690565,0.0021522136,-0.26156621,-11.648073
8.328000,0.0041330777,-0.26019166,-11.693037,0.00067494772,-0.26150744,-11.65029
8.332000,0.0026599292,-0.26013368,-11.695614,-0.00080989495,-0.2614372,-11.652611
8.336000,0.0011792998,-0.26006422,-11.698298,-0.002302256,-0.26135532,-11.655036
8.340000,-0.00030874954,-0.2599831,-11.701092,-0.0038020735,-0.26126159,-11.657569
8.344000,-0.0018041543,-0.25989012,-11.703995,-0.0053092818,-0.26115584,-11.660211
8.348000,-0.0033068465,-0.25978508,-11.707012,-0.0068238119,-0.26103785,-11.662964
8.352000,-0.0048167542,-0.2596678,-11.710144,-0.0083455906,-0.26090744,-11.665829
8.356000,-0.0063338018,-0.25953809,-11.713392,-0.0098745411,-0.26076441,-11.66881
8.360000,-0.0078579098,-0.25939574,-11.71676,-0.011410583,-0.26060856,-11.671909
8.364000,-0.0093889947,-0.25924055,-11.720248,-0.01295363,-0.26043969,-11.675126
8.368000,-0.010926969,-0.25907234,-11.72386,-0.014503595,-0.2602576,-11.678465
8.372000,-0.012471741,-0.2588909,-11.727597,-0.016060383,-0.26006209,-11.681928
8.376000,-0.014023215,-0.25869603,-11.731462,-0.017623898,-0.25985294,-11.685516
8.380000,-0.015581291,-0.25848753,-11.735456,-0.019194038,-0.25962997,-11.689232
8.384000,-0.017145863,-0.2582652,-11.739583,-0.020770696,-0.25939296,-11.693079
8.388000,-0.018716824,-0.25802884,-11.743844,-0.02235376,-0.2591417,-11.697058
8.392000,-0.02029406,-0.25777823,-11.748241,-0.023943117,-0.25887599,-11.701172
8.396000,-0.021877451,-0.25751319,-11.752777,-0.025538645,-0.25859563,-11.705423
8.400000,-0.023466876,-0.25723349,-11.757455,-0.027140219,-0.2583004,-11.709814
8.404000,-0.025062207,-0.25693894,-11.762276,-0.02874771,-0.25799009,-11.714347
8.408000,-0.02666331,-0.25662934,-11.767244,-0.030360982,-0.2576645,-11.719024
8.412000,-0.028270049,-0.25630447,-11.77236,-0.031979895,-0.25732342,-11.723849
8.416000,-0.029882281,-0.25596413,-11.777627,-0.033604304,-0.25696663,-11.728822
8.420000,-0.031499857,-0.25560811,-11.783048,-0.035234058,-0.25659393,-11.733947
8.424000,-0.033122625,-0.2552362,-11.788625,-0.036869002,-0.25620511,-11.739227
8.428000,-0.034750427,-0.25484821,-11.79436,-0.038508974,-0.25579995,-11.744664
8.432000,-0.036383098,-0.25444392,-11.800257,-0.040153809,-0.25537824,-11.750261
8.436000,-0.038020471,-0.25402313,-11.806318,-0.041803332,-0.25493979,-11.75602
8.440000,-0.039662369,-0.25358563,-11.812545,-0.043457367,-0.25448437,-11.761944
8.444000,-0.041308613,-0.25313121,-11.818942,-0.04511573,-0.25401179,-11.768035
8.448000,-0.042959017,-0.25265968,-11.82551,-0.046778232,-0.25352182,-11.774298
8.452000,-0.04461339,-0.25217084,-11.832254,-0.048444677,-0.25301427,-11.780733
8.456000,-0.046271534,-0.25166447,-11.839175,-0.050114864,-0.25248893,-11.787344
8.460000,-0.047933245,-0.25114037,-11.846276,-0.051788586,-0.2519456,-11.794134
8.464000,-0.049598315,-0.25059836,-11.853561,-0.05346563,-0.25138406,-11.801106
8.468000,-0.051266528,-0.25003822,-11.861031,-0.055145776,-0.25080413,-11.808262
8.472000,-0.052937664,-0.24945977,-11.868691,-0.056828798,-0.25020559,-11.815606
8.476000,-0.054611495,-0.2488628,-11.876542,-0.058514466,-0.24958825,-11.823141
8.480000,-0.056287788,-0.24824712,-11.884589,-0.060202541,-0.24895192,-11.830869
8.484000,-0.057966303,-0.24761255,-11.892833,-0.061892779,-0.2482964,-11.838793
8.488000,-0.059646794,-0.24695889,-11.901278,-0.063584928,-0.24762149,-11.846917
8.492000,-0.06132901,-0.24628595,-11.909926,-0.065278733,-0.246927,-11.855243
8.496000,-0.063012693,-0.24559356,-11.918782,-0.066973929,-0.24621275,-11.863775
8.500000,-0.064697576,-0.24488153,-11.927848,-0.068670246,-0.24547856,-11.872515
8.504000,-0.066383391,-0.24414968,-11.937127,-0.070367407,-0.24472424,-11.881468
8.508000,-0.068069859,-0.24339783,-11.946622,-0.072065131,-0.24394961,-11.890635
8.512000,-0.069756697,-0.24262582,-11.956337,-0.073763126,-0.24315449,-11.900021
8.516000,-0.071443615,-0.24183348,-11.966274,-0.075461097,-0.24233872,-11.909629
8.520000,-0.073130316,-0.24102063,-11.976437,-0.077158742,-0.24150213,-11.919461
8.524000,-0.074816498,-0.24018713,-11.98683,-0.07885575,-0.24064456,-11.929521
8.528000,-0.076501851,-0.23933281,-11.997454,-0.080551807,-0.23976583,-11.939812
8.532000,-0.078186061,-0.23845752,-12.008315,-0.082246589,-0.23886581,-11.950338
8.536000,-0.079868804,-0.23756112,-12.019414,-0.083939769,-0.23794433,-11.961102
8.540000,-0.081549754,-0.23664345,-12.030756,-0.08563101,-0.23700126,-11.972108
8.544000,-0.083228576,-0.23570438,-12.042343,-0.087319971,-0.23603644,-11.983358
8.548000,-0.084904928,-0.23474378,-12.054179,-0.089006304,-0.23504976,-11.994856
8.552000,-0.086578465,-0.23376152,-12.066268,-0.090689654,-0.23404106,-12.006606
8.556000,-0.088248832,-0.23275748,-12.078613,-0.09236966,-0.23301024,-12.018611
8.560000,-0.089915672,-0.23173153,-12.091216,-0.094045955,-0.23195717,-12.030874
8.564000,-0.091578619,-0.23068358,-12.104083,-0.095718166,-0.23088174,-12.0434
8.568000,-0.093237302,-0.22961352,-12.117216,-0.097385914,-0.22978385,-12.056191
8.572000,-0.094891345,-0.22852125,-12.130618,-0.099048812,-0.2286634,-12.069251
8.576000,-0.096540364,-0.22740667,-12.144293,-0.10070647,-0.22752029,-12.082583
8.580000,-0.098183971,-0.22626971,-12.158245,-0.10235849,-0.22635443,-12.096192
8.584000,-0.099821774,-0.22511029,-12.172478,-0.10400447,-0.22516576,-12.11008
8.588000,-0.10145337,-0.22392833,-12.186994,-0.105644,-0.22395421,-12.124252
8.592000,-0.10307836,-0.22272379,-12.201797,-0.10727667,-0.2227197,-12.13871
8.596000,-0.10469633,-0.2214966,-12.216891,-0.10890206,-0.22146219,-12.153459
8.600000,-0.10630687,-0.22024672,-12.232279,-0.11051974,-0.22018164,-12.168502
8.604000,-0.10790956,-0.21897411,-12.247965,-0.11212929,-0.21887799,-12.183842
8.608000,-0.10950397,-0.21767875,-12.263952,-0.11373027,-0.21755124,-12.199484
8.612000,-0.11108967,-0.21636061,-12.280245,-0.11532224,-0.21620135,-12.215431
8.616000,-0.11266624,-0.21501968,-12.296846,-0.11690476,-0.21482832,-12.231686
8.620000,-0.11423323,-0.21365597,-12.313759,-0.11847738,-0.21343215,-12.248254
8.624000,-0.11579021,-0.21226947,-12.330988,-0.12003965,-0.21201285,-12.265137
8.628000,-0.11733673,-0.21086022,-12.348537,-0.12159111,-0.21057043,-12.282339
8.632000,-0.11887233,-0.20942823,-12.366408,-0.12313131,-0.20910494,-12.299865
8.636000,-0.12039658,-0.20797354,-12.384606,-0.12465979,-0.20761639,-12.317718
8.640000,-0.12190902,-0.20649621,-12.403133,-0.12617607,-0.20610486,-12.3359
8.644000,-0.12340918,-0.20499629,-12.421994,-0.12767969,-0.2045704,-12.354417
8.648000,-0.12489661,-0.20347384,-12.441193,-0.12917018,-0.20301308,-12.373271
8.652000,-0.12637085,-0.20192896,-12.460732,-0.13064707,-0.20143298,-12.392466
8.656000,-0.12783144,-0.20036172,-12.480615,-0.13210988,-0.19983021,-12.412006
8.660000,-0.1292779,-0.19877224,-12.500846,-0.13355813,-0.19820486,-12.431894
8.664000,-0.13070978,-0.19716062,-12.521428,-0.13499135,-0.19655705,-12.452135
8.668000,-0.13212659,-0.19552699,-12.542365,-0.13640906,-0.19488692,-12.47273
8.672000,-0.13352789,-0.19387149,-12.56366,-0.13781077,-0.19319461,-12.493685
8.676000,-0.13491318,-0.19219426,-12.585317,-0.13919601,-0.19148027,-12.515001
8.680000,-0.13628202,-0.19049546,-12.607338,-0.1405643,-0.18974406,-12.536684
8.684000,-0.13763393,-0.18877527,-12.629728,-0.14191516,-0.18798617,-12.558736
8.688000,-0.13896843,-0.18703388,-12.65249,-0.1432481,-0.18620678,-12.581161
8.692000,-0.14028507,-0.18527146,-12.675627,-0.14456265,-0.1844061,-12.603963
8.696000,-0.14158337,-0.18348824,-12.699142,-0.14585833,-0.18258435,-12.627143
8.700000,-0.14286288,-0.18168444,-12.723039,-0.14713466,-0.18074175,-12.650707
8.704000,-0.14412312,-0.17986028,-12.747322,-0.14839118,-0.17887855,-12.674657
8.708000,-0.14536365,-0.17801602,-12.771992,-0.14962741,-0.17699499,-12.698997
8.712000,-0.146584,-0.1761519,-12.797054,-0.15084288,-0.17509135,-12.723729
8.716000,-0.14778372,-0.17426821,-12.82251,-0.15203714,-0.1731679,-12.748857
8.720000,-0.14896236,-0.17236522,-12.848364,-0.15320971,-0.17122494,-12.774385
8.724000,-0.15011948,-0.17044322,-12.874618,-0.15436014,-0.16926278,-12.800315
8.728000,-0.15125462,-0.16850253,-12.901277,-0.15548799,-0.16728173,-12.82665
8.732000,-0.15236736,-0.16654346,-12.928342,-0.15659279,-0.16528211,-12.853394
8.736000,-0.15345726,-0.16456635,-12.955817,-0.15767412,-0.16326429,-12.880549
8.740000,-0.1545239,-0.16257154,-12.983704,-0.15873153,-0.1612286,-12.908118
8.744000,-0.15556685,-0.16055938,-13.012006,-0.1597646,-0.15917543,-12.936105
8.748000,-0.1565857,-0.15853024,-13.040727,-0.1607729,-0.15710514,-12.964511
8.752000,-0.15758005,-0.15648451,-13.069869,-0.16175602,-0.15501814,-12.993341
8.756000,-0.15854949,-0.15442257,-13.099434,-0.16271354,-0.15291483,-13.022596
8.760000,-0.15949363,-0.15234483,-13.129425,-0.16364508,-0.15079562,-13.052279
8.764000,-0.16041209,-0.1502517,-13.159844,-0.16455022,-0.14866095,-13.082393
8.768000,-0.16130449,-0.14814361,-13.190695,-0.1654286,-0.14651126,-13.11294
8.772000,-0.16217046,-0.14602099,-13.22198,-0.16627983,-0.14434699,-13.143923
8.776000,-0.16300965,-0.1438843,-13.2537,-0.16710356,-0.14216862,-13.175344
8.780000,-0.1638217,-0.14173399,-13.285858,-0.16789942,-0.13997661,-13.207205
8.784000,-0.16460628,-0.13957053,-13.318457,-0.16866708,-0.13777145,-13.239509
8.788000,-0.16536306,-0.13739439,-13.351498,-0.16940619,-0.13555364,-13.272259
8.792000,-0.16609172,-0.13520608,-13.384983,-0.17011643,-0.13332368,-13.305455
8.796000,-0.16679195,-0.13300608,-13.418915,-0.1707975,-0.13108209,-13.3391
8.800000,-0.16746346,-0.13079491,-13.453296,-0.17144909,-0.12882938,-13.373196
8.804000,-0.16810596,-0.12857308,-13.488126,-0.17207092,-0.12656611,-13.407745
8.808000,-0.16871918,-0.12634111,-13.523409,-0.17266271,-0.1242928,-13.442748
8.812000,-0.16930286,-0.12409955,-13.559145,-0.17322419,-0.12201002,-13.478208
8.816000,-0.16985676,-0.12184892,-13.595337,-0.17375512,-0.11971831,-13.514125
8.820000,-0.17038064,-0.11958979,-13.631985,-0.17425526,-0.11741825,-13.550502
8.824000,-0.17087427,-0.11732271,-13.669091,-0.17472439,-0.11511042,-13.58734
8.828000,-0.17133745,-0.11504823,-13.706657,-0.1751623,-0.11279538,-13.624639
8.832000,-0.17176999,-0.11276694,-13.744683,-0.17556879,-0.11047375,-13.662403
8.836000,-0.1721717,-0.1104794,-13.783171,-0.17594369,-0.10814609,-13.70063
8.840000,-0.17254242,-0.10818619,-13.822122,-0.17628683,-0.10581303,-13.739324
8.844000,-0.17288199,-0.10588791,-13.861536,-0.17659806,-0.10347515,-13.778484
8.848000,-0.17319028,-0.10358515,-13.901415,-0.17687724,-0.10113308,-13.818111
8.852000,-0.17346717,-0.10127849,-13.941759,-0.17712426,-0.098787429,-13.858206
8.856000,-0.17371254,-0.098968545,-13.982569,-0.177339,-0.096438809,-13.89877
8.860000,-0.1739263,-0.096655909,-14.023846,-0.17752138,-0.094087845,-13.939804
8.864000,-0.17410838,-0.09434119,-14.06559,-0.17767133,-0.091735162,-13.981307
8.868000,-0.17425871,-0.092024995,-14.107801,-0.17778878,-0.089381386,-14.02328
8.872000,-0.17437724,-0.089707935,-14.150479,-0.1778737,-0.087027146,-14.065724
8.876000,-0.17446394,-0.087390619,-14.193625,-0.17792606,-0.084673072,-14.108638
8.880000,-0.1745188,-0.085073662,-14.237239,-0.17794584,-0.082319794,-14.152023
8.884000,-0.1745418,-0.082757675,-14.28132,-0.17793306,-0.079967944,-14.195878
8.888000,-0.17453297,-0.080443271,-14.325869,-0.17788773,-0.077618153,-14.240203
8.892000,-0.17449233,-0.078131063,-14.370884,-0.17780989,-0.07527105,-14.284998
8.896000,-0.17441992,-0.075821662,-14.416367,-0.17769959,-0.072927266,-14.330262
8.900000,-0.17431581,-0.073515678,-14.462315,-0.17755691,-0.070587428,-14.375996
8.904000,-0.17418008,-0.071213719,-14.508729,-0.17738193,-0.068252161,-14.422197
8.908000,-0.1740128,-0.068916391,-14.555608,-0.17717475,-0.065922089,-14.468866
8.912000,-0.17381408,-0.066624296,-14.602951,-0.17693548,-0.063597829,-14.516001
8.916000,-0.17358406,-0.064338034,-14.650757,-0.17666427,-0.06128,-14.563602
8.920000,-0.17332285,-0.062058202,-14.699024,-0.17636124,-0.058969212,-14.611668
8.924000,-0.17303061,-0.059785389,-14.747752,-0.17602657,-0.056666072,-14.660196
8.928000,-0.1727075,-0.057520184,-14.79694,-0.17566044,-0.054371184,-14.709187
8.932000,-0.1723537,-0.055263168,-14.846585,-0.17526303,-0.052085143,-14.758637
8.936000,-0.17196941,-0.053014918,-14.896687,-0.17483456,-0.049808541,-14.808546
8.940000,-0.17155483,-0.050776002,-14.947243,-0.17437524,-0.047541961,-14.858913
8.944000,-0.17111018,-0.048546986,-14.998253,-0.1738853,-0.045285982,-14.909734
8.948000,-0.17063568,-0.046328426,-15.049713,-0.17336501,-0.043041173,-14.961008
8.952000,-0.1701316,-0.044120872,-15.101622,-0.17281462,-0.040808098,-15.012734
8.956000,-0.16959819,-0.041924866,-15.153978,-0.1722344,-0.03858731,-15.064908
8.960000,-0.16903572,-0.039740943,-15.206778,-0.17162465,-0.036379356,-15.117529
8.964000,-0.16844448,-0.037569628,-15.260021,-0.17098566,-0.034184772,-15.170594
8.968000,-0.16782476,-0.035411439,-15.313703,-0.17031776,-0.032004088,-15.2241
8.972000,-0.16717687,-0.033266884,-15.367822,-0.16962126,-0.029837822,-15.278044
8.976000,-0.16650113,-0.031136461,-15.422376,-0.16889651,-0.027686482,-15.332425
8.980000,-0.16579788,-0.029020662,-15.47736,-0.16814385,-0.025550567,-15.387239
8.984000,-0.16506745,-0.026919964,-15.532773,-0.16736364,-0.023430565,-15.442482
8.988000,-0.16431019,-0.024834837,-15.588611,-0.16655626,-0.021326953,-15.498152
8.992000,-0.16352647,-0.02276574,-15.644871,-0.16572208,-0.019240198,-15.554245
8.996000,-0.16271666,-0.020713121,-15.70155,-0.1648615,-0.017170755,-15.610758
9.000000,-0.16188114,-0.018677417,-15.758644,-0.16397491,-0.015119067,-15.667687
9.004000,-0.16102029,-0.016659055,-15.816149,-0.16306272,-0.013085567,-15.725028
9.008000,-0.16013453,-0.014658448,-15.874061,-0.16212536,-0.011070674,-15.782778
9.012000,-0.15922424,-0.012676001,-15.932378,-0.16116324,-0.0090747955,-15.840932
9.016000,-0.15828986,-0.010712105,-15.991094,-0.16017681,-0.0070983281,-15.899487
9.020000,-0.15733179,-0.0087671393,-16.050206,-0.15916649,-0.0051416545,-15.958438
9.024000,-0.15635047,-0.0068414714,-16.109709,-0.15813274,-0.0032051452,-16.01778
9.028000,-0.15534633,-0.0049354571,-16.169599,-0.15707601,-0.0012891583,-16.07751
9.032000,-0.15431981,-0.0030494396,-16.229871,-0.15599677,0.00060596135,-16.137622
9.036000,-0.15327136,-0.00118375,-16.290521,-0.15489547,0.0024798814,-16.198112
9.040000,-0.15220143,0.00066129314,-16.351544,-0.15377259,0.0043322825,-16.258975
9.044000,-0.15111047,0.0024853837,-16.412934,-0.15262861,0.0061628585,-16.320206
9.048000,-0.14999894,0.0042882279,-16.474688,-0.151464,0.0079713161,-16.381799
9.052000,-0.14886732,0.0060695447,-16.536799,-0.15027924,0.0097573751,-16.44375
9.056000,-0.14771606,0.0078290656,-16.599263,-0.14907484,0.011520769,-16.506052
9.060000,-0.14654564,0.0095665344,-16.662074,-0.14785126,0.013261242,-16.568701
9.064000,-0.14535654,0.011281708,-16.725225,-0.14660902,0.014978556,-16.63169
9.068000,-0.14414923,0.012974354,-16.788712,-0.1453486,0.01667248,-16.695013
9.072000,-0.14292419,0.014644256,-16.852529,-0.1440705,0.018342802,-16.758665
9.076000,-0.14168189,0.016291207,-16.916669,-0.14277522,0.019989317,-16.822639
9.080000,-0.14042283,0.017915013,-16.981127,-0.14146326,0.021611838,-16.886929
9.084000,-0.13914749,0.019515492,-17.045895,-0.14013512,0.023210188,-16.951528
9.088000,-0.13785634,0.021092476,-17.110968,-0.1387913,0.024784203,-17.01643
9.092000,-0.13654988,0.022645808,-17.176339,-0.1374323,0.026333731,-17.081628
9.096000,-0.13522858,0.024175342,-17.242001,-0.13605863,0.027858634,-17.147116
9.100000,-0.13389293,0.025680945,-17.307947,-0.13467078,0.029358786,-17.212885
9.104000,-0.13254342,0.027162495,-17.37417,-0.13326925,0.030834072,-17.278929
9.108000,-0.13118052,0.028619884,-17.440663,-0.13185455,0.032284389,-17.345241
9.112000,-0.12980471,0.030053011,-17.507418,-0.13042715,0.033709647,-17.411812
9.116000,-0.12841647,0.031461791,-17.574428,-0.12898757,0.035109767,-17.478636
9.120000,-0.12701628,0.032846147,-17.641685,-0.12753628,0.036484681,-17.545704
9.124000,-0.12560461,0.034206015,-17.709182,-0.12607378,0.037834334,-17.613008
9.128000,-0.12418194,0.035541339,-17.77691,-0.12460056,0.039158681,-17.68054
9.132000,-0.12274873,0.036852077,-17.84486,-0.1231171,0.040457686,-17.748292
9.136000,-0.12130544,0.038138195,-17.913025,-0.12162387,0.041731328,-17.816255
9.140000,-0.11985255,0.039399671,-17.981397,-0.12012135,0.042979593,-17.88442
9.144000,-0.11839051,0.040636491,-18.049965,-0.11861002,0.044202478,-17.95278
9.148000,-0.11691977,0.041848652,-18.118722,-0.11709034,0.045399991,-18.021323
9.152000,-0.11544079,0.043036161,-18.187658,-0.11556278,0.046572148,-18.090042
9.156000,-0.113954,0.044199034,-18.256765,-0.11402778,0.047718978,-18.158927
9.160000,-0.11245987,0.045337295,-18.326031,-0.11248582,0.048840515,-18.227968
9.164000,-0.11095881,0.046450979,-18.395449,-0.11093733,0.049936805,-18.297155
9.168000,-0.10945127,0.047540128,-18.465008,-0.10938276,0.051007903,-18.366479
9.172000,-0.10793768,0.048604793,-18.534699,-0.10782255,0.052053871,-18.43593
9.176000,-0.10641845,0.049645034,-18.60451,-0.10625713,0.05307478,-18.505497
9.180000,-0.104894,0.050660918,-18.674432,-0.10468692,0.054070709,-18.575169
9.184000,-0.10336475,0.051652521,-18.744454,-0.10311236,0.055041746,-18.644936
9.188000,-0.1018311,0.052619924,-18.814565,-0.10153385,0.055987986,-18.714787
9.192000,-0.10029346,0.053563218,-18.884755,-0.099951806,0.056909531,-18.784711
9.196000,-0.098752221,0.0544825,-18.955011,-0.098366628,0.05780649,-18.854696
9.200000,-0.097207769,0.055377874,-19.025324,-0.096778714,0.05867898,-18.924732
9.204000,-0.095660489,0.056249451,-19.095681,-0.095188456,0.059527123,-18.994806
9.208000,-0.094110759,0.057097347,-19.16607,-0.093596238,0.060351049,-19.064906
9.212000,-0.092558952,0.057921685,-19.236479,-0.092002437,0.061150894,-19.135021
9.216000,-0.091005431,0.058722595,-19.306897,-0.090407424,0.061926798,-19.205137
9.220000,-0.089450556,0.059500212,-19.377311,-0.088811565,0.06267891,-19.275244
9.224000,-0.087894679,0.060254674,-19.447708,-0.087215217,0.063407381,-19.345327
9.228000,-0.086338147,0.060986128,-19.518075,-0.085618731,0.06411237,-19.415374
9.232000,-0.084781299,0.061694724,-19.5884,-0.084022453,0.06479404,-19.485372
9.236000,-0.083224468,0.062380617,-19.658669,-0.082426718,0.065452557,-19.555308
9.240000,-0.081667982,0.063043966,-19.728869,-0.08083186,0.066088095,-19.625167
9.244000,-0.080112161,0.063684936,-19.798986,-0.0792382,0.066700828,-19.694937
9.248000,-0.078557319,0.064303695,-19.869007,-0.077646058,0.067290939,-19.764603
9.252000,-0.077003762,0.064900414,-19.938917,-0.076055743,0.06785861,-19.834151
